file, metric 
BRATS_365, 0.5364333391189575 
BRATS_005, 0.3511999845504761 
BRATS_442, 0.7662000060081482 
BRATS_319, 0.8933666348457336 
BRATS_305, 0.6801333427429199 
BRATS_120, 0.35143330693244934 
BRATS_014, 0.571899950504303 
BRATS_468, 0.6970333456993103 
BRATS_427, 0.5313000082969666 
BRATS_055, 0.763166606426239 
BRATS_402, 0.7499333024024963 
BRATS_480, 0.7418333888053894 
BRATS_405, 0.828166663646698 
BRATS_444, 0.4038332998752594 
BRATS_255, 0.7878000140190125 
BRATS_235, 0.6665666699409485 
BRATS_429, 0.48100003600120544 
BRATS_431, 0.8105666637420654 
BRATS_289, 0.8631333708763123 
BRATS_243, 0.4687333106994629 
BRATS_383, 0.5493999719619751 
BRATS_038, 0.4601000249385834 
BRATS_110, 0.6810999512672424 
BRATS_195, 0.6420333385467529 
BRATS_062, 0.3115333318710327 
BRATS_217, 0.8634666800498962 
BRATS_417, 0.7335000038146973 
BRATS_129, 0.824733316898346 
BRATS_236, 0.41546669602394104 
BRATS_256, 0.3437333405017853 
BRATS_219, 0.722266674041748 
BRATS_083, 0.748699963092804 
BRATS_065, 0.011033333837985992 
BRATS_424, 0.478633314371109 
BRATS_295, 0.866766631603241 
BRATS_220, 0.6286666393280029 
BRATS_390, 0.6189333200454712 
BRATS_102, 0.5198000073432922 
BRATS_458, 0.3921666443347931 
BRATS_315, 0.34293332695961 
BRATS_452, 0.7109333872795105 
BRATS_432, 0.7235333323478699 
BRATS_375, 0.8273666501045227 
BRATS_331, 0.7425999641418457 
BRATS_258, 0.6984665989875793 
BRATS_144, 0.34743332862854004 
BRATS_180, 0.6730332970619202 
BRATS_001, 0.8878999352455139 
BRATS_272, 0.4681999981403351 
BRATS_047, 0.4018000066280365 
BRATS_006, 0.6188333630561829 
BRATS_010, 0.34203335642814636 
BRATS_100, 0.6366000175476074 
BRATS_261, 0.7627332806587219 
BRATS_091, 0.7297666668891907 
BRATS_139, 0.6284332871437073 
BRATS_266, 0.8310666084289551 
BRATS_176, 0.28246667981147766 
BRATS_096, 0.22556667029857635 
BRATS_466, 0.34220001101493835 
BRATS_049, 0.5886666774749756 
BRATS_136, 0.6800999641418457 
BRATS_470, 0.30266666412353516 
BRATS_080, 0.6967666745185852 
BRATS_069, 0.289900004863739 
BRATS_270, 0.43263331055641174 
BRATS_026, 0.4614333212375641 
BRATS_356, 0.893833339214325 
BRATS_351, 0.8271999955177307 
BRATS_201, 0.7670666575431824 
BRATS_093, 0.5998333096504211 
BRATS_149, 0.29030001163482666 
BRATS_106, 0.4950333535671234 
BRATS_166, 0.772599995136261 
BRATS_162, 0.3894999921321869 
BRATS_072, 0.5866333246231079 
BRATS_130, 0.20536667108535767 
BRATS_059, 0.6112666726112366 
BRATS_137, 0.6536999344825745 
BRATS_225, 0.6935999989509583 
BRATS_011, 0.88263338804245 
BRATS_463, 0.8345333933830261 
BRATS_067, 0.66839998960495 
BRATS_060, 0.47236666083335876 
BRATS_028, 0.32179999351501465 
BRATS_281, 0.6980000138282776 
BRATS_481, 0.6707666516304016 
BRATS_008, 0.8398332595825195 
BRATS_178, 0.5080333352088928 
BRATS_118, 0.43299999833106995 
BRATS_157, 0.38940000534057617 
BRATS_141, 0.5810333490371704 
BRATS_082, 0.2815999984741211 
BRATS_084, 0.07959999889135361 
BRATS_234, 0.8450333476066589 
BRATS_061, 0.8165333271026611 
BRATS_092, 0.18879999220371246 
BRATS_312, 0.6811333298683167 
BRATS_077, 0.02383333444595337 
BRATS_354, 0.7918000221252441 
BRATS_413, 0.6063666343688965 
BRATS_238, 0.2828666865825653 
BRATS_388, 0.7405666708946228 
BRATS_465, 0.7606000304222107 
BRATS_194, 0.5039333701133728 
BRATS_325, 0.7885666489601135 
BRATS_410, 0.7903333306312561 
BRATS_322, 0.42829999327659607 
BRATS_403, 0.605233371257782 
BRATS_214, 0.625 
BRATS_203, 0.6691333651542664 
BRATS_274, 0.84006667137146 
BRATS_242, 0.6306333541870117 
BRATS_020, 0.5432999730110168 
BRATS_412, 0.4259333610534668 
BRATS_253, 0.34566664695739746 
BRATS_109, 0.7232332825660706 
BRATS_215, 0.5062000155448914 
BRATS_344, 0.6879666447639465 
BRATS_415, 0.6486333012580872 
BRATS_333, 0.7690666317939758 
BRATS_182, 0.7821333408355713 
BRATS_352, 0.3883000314235687 
BRATS_222, 0.43666669726371765 
BRATS_387, 0.46593332290649414 
BRATS_327, 0.8406999707221985 
BRATS_459, 0.4249666631221771 
BRATS_029, 0.45840001106262207 
BRATS_213, 0.49629998207092285 
BRATS_380, 0.0032666667830199003 
BRATS_414, 0.3562999963760376 
BRATS_170, 0.20883332192897797 
BRATS_343, 0.7458999752998352 
BRATS_389, 0.8464999794960022 
BRATS_179, 0.29153332114219666 
BRATS_462, 0.14193333685398102 
BRATS_273, 0.6963666081428528 
BRATS_401, 0.6080666184425354 
BRATS_474, 0.6256999969482422 
BRATS_205, 0.7371333241462708 
BRATS_391, 0.5424333214759827 
BRATS_173, 0.8391666412353516 
BRATS_135, 0.2593666613101959 
BRATS_399, 0.7964333891868591 
BRATS_229, 0.827166736125946 
BRATS_070, 0.43463334441185 
BRATS_280, 0.7706332802772522 
BRATS_287, 0.21113331615924835 
BRATS_036, 0.6598666310310364 
BRATS_150, 0.35860002040863037 
BRATS_063, 0.5325999855995178 
BRATS_291, 0.7972000241279602 
BRATS_147, 0.42346668243408203 
BRATS_260, 0.804466724395752 
BRATS_339, 0.8362333178520203 
BRATS_464, 0.6502999663352966 
BRATS_328, 0.7555666565895081 
BRATS_108, 0.4507666528224945 
