,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
56,10,74.69200000000001,7.193684452351244,2.2748,8.917216,70.2333,79.1507,74.66561326666665,2.286001201043137,8.86,70.18,79.04
57,10,72.334,7.351476314319459,2.3247,9.112824,67.7775,76.8905,72.36059420000001,2.3319418335641133,9.070000000000007,67.35,76.42
58,10,72.586,8.885503024590111,2.8098,11.014416,67.0787,78.0933,72.55783313333333,2.833778124075498,10.849999999999994,66.25,77.1
59,10,74.08599999999998,11.347731226989826,3.5885,14.06692,67.0526,81.1194,74.05914539999999,3.603522548302634,13.600000000000009,66.13,79.73
60,10,67.91900000000001,11.821212670449679,3.7382,14.653744,60.5921,75.2459,67.8733462,3.718920341346249,14.480000000000004,60.22,74.7
61,10,70.052,9.426310837225769,2.9809,11.685128,64.2095,75.8945,70.06586806666667,2.9759451209983023,11.410000000000004,63.54,74.95
62,10,71.657,13.190818814614959,4.1713,16.351495999999997,63.4812,79.8328,71.65515593333335,4.1643282837793665,16.11,62.78,78.89
63,10,71.373,9.640692973018071,3.0487,11.950904000000001,65.3976,77.3484,71.36397799999999,3.0669478124539387,11.820000000000007,64.57,76.39
64,10,76.01100000000001,4.49572341231086,1.4217,5.573064,73.2245,78.7975,76.00250386666666,1.4172875905704703,5.490000000000009,73.21,78.7
65,10,69.47900000000001,18.063210373574236,5.7121,22.391432000000002,58.2833,80.6747,69.53280433333333,5.691367217419252,20.419999999999995,56.93,77.35
66,10,74.588,4.423740046612144,1.3989,5.483688,71.8461,77.3299,74.60641199999999,1.4016527542830763,5.439999999999998,71.87,77.31
67,10,62.687,18.706301104173427,5.9155,23.18876,51.0927,74.2813,62.709133200000004,5.846057739490584,22.650000000000006,50.3,72.95
68,10,72.549,5.829115627605956,1.8433,7.2257359999999995,68.9361,76.1619,72.53318460000001,1.8500990137799407,7.1200000000000045,68.81,75.93
69,10,73.057,14.377291156542666,4.5465,17.82228,64.1459,81.9681,73.04087093333334,4.560611837258438,16.249999999999993,63.02,79.27
70,10,72.816,10.792296511864377,3.4128,13.378176,66.1269,79.5051,72.8647808,3.3830412390950886,12.810000000000002,65.47,78.28
71,10,75.063,6.081486742565505,1.9231,7.538552,71.2937,78.8323,75.03257079999999,1.9075682692337277,7.459999999999994,71.23,78.69
72,10,74.59800000000001,6.899637381775943,2.1819,8.553048,70.3216,78.8744,74.61980619999999,2.1865600563384713,8.489999999999995,70.08,78.57
73,10,71.804,10.86616049945886,3.4362,13.469904,65.0691,78.5389,71.83620906666667,3.4136379603815334,13.170000000000002,64.66,77.83
74,10,74.47200000000001,5.109717800426947,1.6158,6.333936,71.305,77.639,74.47804906666667,1.627006367491882,6.320000000000007,71.35,77.67
75,10,66.97200000000001,19.444059658414957,6.1488,24.103295999999997,54.9204,79.0236,66.97400893333334,6.157428425486313,23.690000000000005,53.32,77.01
76,10,71.65799999999999,5.29653433860293,1.6749,6.565608,68.3752,74.9408,71.64733966666667,1.6948104582007253,6.650000000000006,68.39,75.04
77,10,75.03999999999999,9.43519581142861,2.9837,11.696103999999998,69.192,80.888,75.03795733333332,2.982989423298864,10.939999999999998,68.5,79.44
78,10,74.994,5.0091959434623865,1.584,6.209280000000001,71.8893,78.0987,75.00287713333334,1.569695955539516,6.070000000000007,71.82,77.89
79,10,77.047,4.487074882370475,1.4189,5.562088,74.2659,79.8281,77.04092920000001,1.4076323727169302,5.459999999999994,74.2,79.66
